country,Group,year,varName,Name,type,Units,Nominal,NageGroups,last age,single,status,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,age60,age61,age62,age63,age64,age65,age66,age67,age68,age69,age70,age71,age72,age73,age74,age75,age76,age77,age78,age79,age80,age81,age82,age83,age84,age85,age86,age87,age88,age89,age90,age91,age92,age93,age94,age95,age96,age97,age98,age99,age100
Ethiopia,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,8.00E-05,0.000671344,0.004942219,0.03091525,0.159549607,0.666119982,2.244864174,6.206290392,14.44162432,28.97283187,50.9955631,79.87399101,113.4773372,150.1458883,189.7540862,232.6310768,278.340918,325.8737856,375.2087214,429.1541708,493.2885332,572.3489407,664.2892496,758.5740852,844.9455776,922.5268472,995.455443,1063.133232,1119.433151,1161.840486,1198.140189,1242.539436,1305.78234,1383.716669,1456.415896,1507.027522,1532.520424,1537.05513,1528.632563,1518.8872,1517.517289,1526.066431,1535.125463,1528.985444,1503.840277,1473.679751,1448.95987,1423.357431,1384.775002,1337.56912,1300.984592,1284.280671,1273.238157,1239.3722,1172.694093,1093.090078,1016.948461,941.9988943,865.8892205,798.5327243,747.4734971,708.9198172,676.2404086,646.7282806,620.0124951,592.9324264,559.4493855,515.9269292,467.2597882,424.955846,396.1930384,380.3020799,373.3331489,370.5222545,366.1956476,354.57119,331.0059282,294.6234976,253.6423767,221.5373386,203.0905062,193.5042952,186.049427,175.9258995,162.7494119,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788,150.0814788
Finland,Europe,2004,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,10989.42909,11074.33582,11091.67661,11705.71363,12360.23557,13380.92638,14170.32612,14996.69785,15848.26544,16789.40651,15038.74338,15994.07081,16986.74909,17557.24304,18050.85443,18386.03605,18590.97249,18788.02828,18489.88124,18354.758,18529.29276,18914.96515,19430.58541,19811.57768,20144.97742,20303.01861,20347.41029,20084.24881,20176.74326,20279.90401,20298.51773,20363.49143,20046.13489,19840.82837,19551.38135,19296.92502,19182.92764,19050.40229,18748.44977,18487.38961,18331.29201,18211.87335,18190.47683,18223.72297,18242.11635,18257.83134,18526.2502,18852.18643,19062.63001,19212.76459,19203.60177,19107.37227,19184.0047,19461.70595,19629.28892,19889.27831,20358.65365,20921.56295,21474.46008,21763.57059,21667.81692,21093.37031,20598.36672,20047.47061,19483.02307,19084.7972,19007.51519,19088.82159,19176.20498,19196.72601,19202.9699,19182.70659,19176.94654,19359.86918,19506.3569,19687.97718,19910.38573,20173.86712,20629.65065,21206.26031,21817.25975,22421.03761,23051.14877,24130.23158,25277.66293,26382.0288,27518.40795,28645.24569,30059.86732,31451.17621,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937,35929.75937
Finland,Europe,2004,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.385408,2098.951011,2923.044493,3972.794149,6467.694044,9902.452422,11681.3331,13230.03468,15475.7497,18141.77171,20739.15901,23027.4273,24825.11811,26244.74218,26994.13681,27645.68219,28432.59345,29015.72456,29407.62022,29955.50796,30499.49032,31069.18763,31409.93992,31796.57451,32399.00197,32641.3786,32930.664,33279.54302,33253.6658,33238.92598,33201.30546,33006.86507,32922.59657,32358.10797,31892.26451,31440.88348,31077.2338,30434.14116,29528.37762,28987.43623,27596.1276,26366.50963,23438.84398,21920.24675,18635.20823,14375.20065,11925.97971,9001.76198,5412.405079,3114.470362,1637.896474,1411.577534,1187.206218,947.8932554,865.3740893,732.5214975,718.903812,633.7870371,607.8469828,564.0441053,540.10927,497.8275909,469.6207465,435.2452521,428.0456277,416.1659235,373.6350068,389.7912214,365.7401999,342.2778883,328.0293767,320.2319746,301.6179146,297.3691433,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826,263.5694826
France,Europe,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,101,100+,Single,Reviewed,10981.77064,10728.55398,10933.37386,12957.57995,15473.09267,15866.23429,16037.09748,16380.01268,16778.09449,17247.00293,17713.09186,18691.5982,20167.74906,21179.78878,21668.82788,22127.38082,22645.32557,23204.1559,23017.4496,22995.24013,22670.56579,22346.50837,22032.66984,22251.15884,22073.52561,22126.47402,22021.45548,21912.46686,21801.00731,21766.0066,21293.30387,21203.50466,21162.06014,21088.77919,20782.7849,20573.9932,20485.44463,20470.10343,20023.57256,19942.02865,19827.27364,19723.71428,19526.97243,19725.31404,19852.25982,20064.36137,20194.83383,20577.15282,20991.1911,21464.91664,22073.10314,22686.20328,23010.49012,23457.13173,23855.06936,24045.97306,24675.61978,25152.70883,25419.06859,25806.58626,26163.2983,25768.16964,25650.07632,25670.78127,25095.70898,24876.50917,24924.04209,24931.78429,24776.73088,24800.41252,24663.66951,24586.57334,24364.98731,24215.75501,24187.78601,24240.22549,24321.79993,24279.01988,24211.10908,24330.0748,24351.12122,24036.00926,24355.85053,24255.58583,24172.89836,24400.5436,24837.3076,25352.39011,24913.70245,24716.804,23953.29794,23926.61236,24048.39779,24168.04927,24313.03552,24473.79419,24643.0614,24823.2562,25001.02573,25191.49581,25393.97261
France,Europe,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.059686,2674.471065,4027.62196,5785.454743,8037.322043,10575.29265,13340.2222,16229.90215,19025.79219,21701.65604,24171.68738,26255.32255,28069.53708,29541.3959,30901.23061,32080.8083,33062.68999,33911.63347,34732.68333,35443.5243,36092.65974,36501.91668,36944.9309,37407.94837,37785.17019,38066.94685,38387.52237,38750.65285,39168.95726,39540.77609,39859.18165,40200.97842,40479.76478,40534.31186,40396.07789,39919.6485,39090.41318,37915.88402,36246.68008,34132.701,31594.45583,28532.3868,25254.99092,21705.61212,17944.59452,14355.64195,11155.37764,8378.873413,6280.911268,4401.044054,2971.817853,2114.347296,1565.790416,1218.21962,995.9459183,769.6230107,647.2571214,608.7502728,554.4574636,504.4771394,454.1870514,408.3264403,360.2725279,78.0045813,1.28E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Europe,2003,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,11420.3469,10112.21244,9789.20583,9792.52129,9817.76391,10065.27384,12825.0413,15121.82189,15767.17876,16225.69501,17182.13095,18310.17882,18730.64997,19333.3555,19881.48,20267.16526,20037.33335,19587.942,19801.77114,19513.10712,19628.4492,19936.01847,20335.38218,20822.24318,21210.04552,21619.36309,21321.46635,21351.96933,21231.97405,21111.10269,21042.94111,21007.61467,20888.08124,20991.18745,20883.23663,20842.23414,20723.40844,20732.97231,20411.15232,20310.65551,20106.87266,20106.41564,20135.70184,20286.8179,20547.12048,20722.68577,21223.58185,21380.61923,21901.63056,22172.2613,22291.22139,22789.07681,23061.70853,23450.60192,23911.7063,24674.69632,24550.7465,24748.74029,25086.9949,25271.74919,25468.99812,25603.92412,25865.12285,25786.44494,25846.23447,25999.61912,25906.35465,25847.27126,25698.14199,25557.59997,25505.67806,25429.94547,25131.62653,25350.7139,25437.64592,25589.11808,25549.67043,25898.5665,26005.45401,26103.18899,26295.6254,26456.0324,26574.07897,26922.48273,27106.67757,27895.8003,28084.56688,28553.48592,29116.74941,29142.94084,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519,29490.41519
Germany,Europe,2003,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0.377041565,0,0,0.388039657,0,0.420629202,0.393504095,0.606215987,0.567826488,0.646101226,1.919823365,4.033872442,14.57216999,52.2913613,168.8017402,484.7134221,1306.436067,3004.757262,5093.522817,7275.845341,9808.760778,12430.15964,14581.72965,16853.7522,19025.89917,21123.01533,23491.6051,25597.00176,27318.33385,29149.86382,30023.31636,30575.37052,31402.46725,32226.60223,32793.65854,33772.17007,34580.98721,35143.20593,35726.19988,35890.10438,36203.34006,36165.03233,36701.03492,37019.17048,37446.74134,37244.68119,37557.75304,37501.41904,37039.31761,36976.01099,36972.79548,36214.51944,35515.04683,34177.73788,32241.29299,30382.59001,27488.25945,24316.78673,21148.55829,17473.5892,13832.62398,10120.86943,6994.911185,4307.677631,2640.287239,1705.455819,1222.696303,939.9021063,791.9510305,720.9372969,671.8903187,564.258884,486.3202908,393.1942715,328.4059622,321.3908033,255.7192904,255.6295542,226.7550528,211.2185784,147.7619896,121.3800476,88.78398795,69.58902617,52.04661241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,Africa,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,547.3036432,550.6177874,553.9319316,642.3872574,697.7852049,737.8649101,795.9401044,826.4123748,862.8158139,883.6291867,946.2514813,965.05855,1024.029271,1080.793853,1102.789052,1145.672333,1170.747075,1207.821337,1257.98085,1275.136564,1333.695363,1393.932477,1457.549549,1527.931426,1555.130185,1584.974547,1635.603404,1655.188123,1644.613994,1655.545179,1648.59786,1665.216968,1632.851969,1623.750259,1601.267926,1550.531328,1510.404138,1487.00088,1457.632204,1448.609495,1427.04326,1420.756935,1400.693716,1384.248556,1374.379849,1365.488746,1363.556127,1364.48376,1367.856281,1369.868887,1369.107195,1367.345591,1363.937272,1359.452763,1359.87249,1360.424502,1362.153739,1363.375571,1364.229426,1366.148912,1369.000421,1371.312868,1374.809431,1378.08121,1382.659299,1387.197924,1391.618277,1396.01366,1400.556869,1405.246873,1408.076123,1409.513069,1409.575186,1410.330957,1412.693343,1415.199962,1419.261173,1424.554201,1428.865638,1432.563523,1440.478731,1452.00075,1484.430441,1515.990219,1549.289595,1582.07953,1599.29007,1602.881011,1611.211995,1619.009925,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856,1626.807856
Ghana,Africa,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0.3302304,1.003838694,1.732981228,2.398338769,3.080236226,3.657481954,3.631087836,5.265895596,12.4635921,25.20794871,43.5509934,71.5810816,105.3795532,148.2509978,209.2552262,289.4911446,398.8850524,531.5515368,675.4431946,820.6805204,943.0754457,1037.176998,1117.915954,1177.404664,1241.580273,1306.584365,1381.804257,1449.602485,1518.156893,1564.685128,1600.650393,1624.991334,1653.859362,1682.934114,1716.852855,1754.397825,1793.192959,1835.036703,1881.014768,1922.37061,1972.224208,2022.884003,2083.978982,2128.629187,2151.200122,2144.64496,2115.315692,2077.542094,2069.422979,2062.333727,2046.33599,2013.757547,1932.590387,1861.480235,1731.890461,1595.011042,1454.978993,1350.025183,1245.536029,1156.625521,1080.242916,997.5375778,873.9314512,773.0121923,679.5003502,588.1345482,518.3035148,461.1175787,408.5594655,357.837607,321.6464237,291.3762954,253.4812598,214.4077071,173.3492364,141.6540468,122.6390842,109.3619994,104.0476973,101.6425156,101.197387,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827,101.1972827
Hungary,Europe,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,81,80+,Single,Reviewed,6144.690453,5532.451863,5354.267237,7448.91029,8115.268887,8303.267779,8470.348032,8674.937751,8883.623509,9127.198577,9240.357543,9545.378211,9681.222695,10009.74889,10445.25587,10450.37672,10707.06936,10789.98702,10830.44448,10931.90247,10917.04819,10975.38577,10742.17402,10548.70279,10516.38803,10550.08635,10598.37375,10673.88898,10810.64695,10832.10341,10684.86032,10676.31069,10664.79986,10586.853,10534.1821,10257.26431,10178.17015,10101.99627,10016.60566,10042.86359,10137.67382,10172.07539,10182.38672,10223.72287,10312.81694,10232.38804,10359.68534,10483.66483,10647.38538,10824.74126,10983.14718,11135.71149,11350.42934,11523.6707,11667.46745,11819.69599,11966.92617,12098.05062,12174.56648,12292.48917,12304.83144,12312.84843,12251.6666,12139.48082,12053.23798,12002.83859,11959.46175,11866.65711,11754.13375,11739.53075,11755.8211,11722.81766,11708.93911,11713.04942,11667.2159,11641.68844,11579.63131,11545.67811,11519.92589,11523.93805,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097,11637.03097
Hungary,Europe,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,81,80+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.51589934,57.88090904,194.434386,527.5904564,1155.831212,2163.253251,3557.544022,5295.705875,7298.763275,9391.598981,11416.50766,13193.33838,14581.16748,15576.12566,16206.29138,16551.19966,16761.25597,16907.75404,17059.30028,17334.84825,17605.59192,17760.62695,17988.44665,18129.40036,18445.67515,18733.65694,18735.25781,18603.56982,18300.30834,18097.44835,18015.73967,17987.73785,17985.69159,17844.48444,17750.01365,17748.84857,17762.04136,17776.02461,17533.07448,17085.87874,16555.16029,15674.7472,14420.42397,12803.58145,10805.12114,8837.633429,6997.607405,5437.440338,4229.600143,3268.130511,2496.32961,1943.693835,1607.860338,1363.797618,1136.734257,913.1271936,710.1078621,574.5931249,502.5027563,441.4158682,379.68182,329.5210314,269.4376678,205.6325026,152.1299986,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572,81.01067572
India,Asia Pacific,2004,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,592.9298569,592.902774,592.8756912,605.8026097,646.9627648,694.5877084,749.2774065,808.6344665,855.2898313,912.4251213,949.6315729,1009.908997,1058.347262,1125.867929,1189.728443,1255.444343,1299.761726,1358.226466,1317.473391,1361.822072,1331.790647,1380.539065,1385.996747,1377.287949,1353.353199,1369.532058,1369.236702,1383.558671,1389.46016,1405.625882,1404.592217,1417.699382,1444.822282,1437.571289,1420.147634,1429.7298,1440.960751,1462.966787,1476.094923,1487.504903,1505.358071,1528.373862,1537.54009,1558.041355,1526.761121,1525.095762,1550.758517,1608.796924,1598.811171,1607.22353,1635.381841,1686.673606,1762.05352,1735.051953,1696.587611,1685.536505,1680.360404,1770.755788,1727.043178,1663.709331,1582.935597,1579.837986,1652.807735,1652.077308,1636.525409,1648.815127,1662.628504,1718.161767,1713.602742,1628.172421,1589.536593,1640.15085,1760.716603,1707.997991,1683.958873,1678.602929,1693.7806,1827.704528,1795.561473,1685.882756,1604.703312,1599.290525,1601.839555,1650.133492,1655.217935,1689.617851,1726.288564,1668.68756,1688.213694,1590.264592,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489,1492.315489
India,Asia Pacific,2004,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,2.761236753,10.49013019,23.41091022,36.33169025,53.9301385,74.35410952,106.3664,238.8723238,326.9470495,418.6034342,513.5823583,614.5310712,714.0264132,858.7178699,984.4244676,1127.465359,1275.093916,1401.865449,1501.817841,1620.421516,1739.403978,1819.053781,1921.966511,1961.594703,2015.854177,2064.9975,2073.780498,2107.349783,2179.129164,2190.701968,2262.965382,2299.986948,2350.452017,2360.932691,2359.220299,2385.944407,2390.939271,2355.684199,2390.459596,2328.445176,2354.030115,2347.984902,2373.700754,2308.489604,2302.678798,2290.071354,2330.69296,2289.877114,2290.065733,2270.158313,2314.693639,990.1490219,915.1983525,847.9550966,767.2607718,726.0228016,680.1670142,632.3490975,584.9709986,531.1603543,519.7417066,477.3566953,469.9753825,451.0713759,407.3172821,379.4591823,324.6352723,302.5964012,303.8019495,264.3674789,272.7686451,250.0149183,225.225692,212.8040418,203.8349083,190.014459,206.2563522,208.5119916,128.6501827,100.0007099,84.36644831,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828,68.62188828
Indonesia,Asia Pacific,2005,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,951.957471,993.7856306,1035.61379,1077.18208,1118.512959,1185.192629,1387.43515,1689.482916,1777.028563,1829.358544,1908.734727,1964.786177,2034.110181,2104.424675,2133.114169,2216.249429,2249.990997,2261.533176,2221.073141,2175.862195,2217.398022,2297.877953,2278.231737,2295.121817,2313.522531,2340.226163,2370.350217,2399.007584,2411.90276,2437.051199,2442.476915,2437.900395,2439.048452,2431.29662,2428.242305,2417.758505,2405.328204,2393.90983,2387.697573,2376.401548,2375.016599,2369.444708,2359.621329,2347.602949,2337.086056,2325.421437,2320.302194,2311.032702,2305.752715,2298.950693,2305.825758,2293.527363,2282.324135,2269.701705,2258.095681,2244.201732,2239.902889,2227.799958,2203.96327,2178.081227,2162.435742,2151.510228,2137.236252,2116.711409,2102.131237,2077.90406,2061.714637,2045.212924,2027.926276,2020.945842,2008.731857,1999.26088,1987.61402,1968.104663,1958.811525,1943.86701,1927.515497,1921.387528,1913.864948,1920.675729,1916.931583,1906.909924,1906.088634,1907.984456,1909.837831,1908.317,1902.390193,1900.387668,1897.676957,1893.617895,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935,1889.362935
Indonesia,Asia Pacific,2005,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.2421207,444.2365723,619.2310239,794.2254755,969.2199271,1144.214379,1319.20883,1494.203282,1669.197733,1818.141058,1958.517926,2104.602312,2246.968321,2377.280418,2489.960019,2601.616566,2708.525301,2822.02543,2918.150286,3019.375664,3090.122147,3165.275492,3234.16947,3268.740479,3329.476992,3376.259064,3432.319223,3475.296522,3495.34778,3525.384492,3529.024326,3504.750448,3455.767617,3400.010902,3328.951743,3252.326512,3149.020441,3006.712791,2856.188445,2702.568249,2590.553755,2440.279324,2281.03737,2116.610817,1953.979816,1809.34451,1648.882985,1520.529063,1399.233691,1295.506362,1198.327558,1098.120463,1017.094823,928.899537,932.6244569,906.3815507,876.4767955,830.4257936,809.1023608,780.2334113,761.3754981,749.607452,734.5429817,711.2345447,700.2061919,691.9626273,674.1212831,658.9175041,639.4010909,619.8846777,600.3682645,580.8518512,561.335438,541.8190248,522.3026116,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984,502.7861984
Italy,Europe,2008,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,101,100+,Single,Reviewed,8463.492521,8871.140235,9532.787255,13708.19942,14462.68873,15209.65339,17477.36234,17904.35922,18467.272,18690.82658,19219.06544,20727.52182,21130.35823,21454.29519,21681.98962,21457.18801,21289.64679,21057.20963,21040.9047,18242.45144,17765.79028,18116.92543,18147.4691,17508.96742,17712.33477,17819.51674,17787.38043,17788.70155,17944.47216,17992.21569,18197.62412,18406.25208,18604.03531,18744.56933,18979.09294,19188.74788,19290.36753,19381.19757,19595.16912,19730.37945,19921.87497,20024.89784,20231.71501,20384.64378,20541.98324,20721.03784,20891.32667,20993.43893,21061.95033,21122.78622,21184.5896,21194.42783,21209.55674,21262.5042,21259.27805,21300.33878,21276.57034,21292.77779,21294.94389,21349.19548,21380.99882,21456.30045,21567.49212,21662.70832,21772.19012,21917.58018,22041.09345,22086.58158,22108.05563,22115.44191,22126.03118,22053.38287,21953.69092,21828.26576,21722.50121,21618.01458,21423.62265,21233.34793,21063.39372,20897.55671,20756.36331,20613.89199,20485.27471,20408.54546,20336.13982,20293.99724,20261.58203,20245.37924,20237.81404,20210.79412,20164.31948,20114.6024,20049.75404,19965.45097,19864.95355,19760.16853,19661.93113,19575.70781,19487.28736,19396.69597,19307.18574
Italy,Europe,2008,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.1927826,1624.456795,2907.377648,4406.460234,6144.4017,7963.403546,9853.739313,11715.97358,13716.55167,15639.31121,17523.1615,19331.35454,20853.13319,21878.8197,22727.25365,23428.69762,23926.94955,24520.31266,25227.16115,26012.90852,26694.89779,27483.88746,28205.86706,28797.06866,29261.8159,29755.74568,30131.86671,30469.07842,30925.179,31465.58254,32025.44062,32492.34985,32721.48181,32746.34109,32465.33123,31973.56323,31630.94699,31382.36107,30779.26949,29510.3995,27703.28608,24961.27207,21611.84208,18186.75546,15208.04307,12528.71558,10386.55048,8648.609084,7208.971511,5920.647634,4817.142181,3952.496046,3246.729039,2700.9217,2281.569163,1980.024848,1742.248404,1572.56279,1399.634912,1250.484705,1118.627371,1000.820411,880.8517131,782.4989888,687.3886844,595.5207612,506.8952321,431.2393697,370.7146797,311.2707749,265.8772317,224.8068935,151.3122018,83.22144868,63.76708405,47.55511353,41.07032532,39.98952729,36.74713318,23.77755677,9.727182313,0,0,0,0
Jamaica,Americas,2002,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,2169.142428,2149.780562,2159.144229,2401.573348,2504.374819,2848.964219,3718.135808,4269.977024,4438.842575,4471.217796,4715.149424,4837.093679,5352.879132,5743.958555,6135.988603,6142.908263,6675.656093,6014.547631,5745.404454,5743.984215,6004.723393,5971.776603,5944.510246,5944.789719,5799.977455,5831.305087,5895.387392,5887.760587,5786.947224,5901.966288,5775.800951,5673.588492,5677.781035,5624.182972,5751.279752,5899.521846,6135.802962,6341.452591,6322.23006,6267.44119,6226.787119,6156.417068,5978.606557,6141.283854,6951.243519,7610.844547,7721.224628,7779.194687,7652.519747,6913.920586,6641.990041,6709.255435,6634.586152,6469.026745,6463.564586,6457.985567,6322.301684,6565.258907,6882.125871,6924.952909,6950.428246,6812.830314,6547.672294,6431.298865,6444.253385,6413.1691,6486.400693,6444.104974,6207.082879,6128.289116,6207.536075,6021.369882,5909.687618,6212.858282,6604.991114,6729.77346,6758.837392,6691.103683,6409.945108,5956.578466,5666.050047,5441.36217,5290.285747,5255.055977,5331.871259,5508.991456,5781.01034,5954.03802,6109.440779,6343.957127,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414,6561.399414
Jamaica,Americas,2002,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,1.29E-10,0.358120707,3.754828174,17.14954041,50.24577753,120.4259982,266.1011505,534.5058973,951.9137462,1532.070171,2246.780186,3025.647377,3846.445456,4707.793442,5527.601222,6194.930652,6721.465936,7146.31407,7455.334907,7707.053515,7887.744701,8012.116916,8200.018205,8460.42088,8730.590802,8958.932129,9098.478314,9121.202696,9010.089293,8823.792533,8602.459942,8385.214612,8224.058103,8139.237968,8253.840246,8643.586374,9165.233042,9580.800171,9796.057037,9811.990769,9706.500552,9504.512441,9074.357314,8415.50491,7692.685841,7134.056772,6913.273848,6870.118129,6772.544944,6519.789586,6209.3862,5887.678525,5492.894884,4956.724508,4244.291425,3516.197261,2966.724607,2593.524838,2307.093665,2067.226426,1925.724811,1865.745347,1863.416662,1861.782213,1801.352896,1699.784822,1560.303956,1368.590181,1130.289066,872.047788,647.0209411,490.4226313,377.0506243,281.5337302,210.1551262,185.6243689,200.9557294,222.3290844,232.1440275,238.0341158,250.960593,274.664803,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255,292.3154255
Japan,Asia Pacific,2004,C,Consumption,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,10970.25204,9077.643493,9290.356927,10141.37337,11083.87907,11333.36876,17328.89342,16877.16242,17078.41051,17732.47057,18091.00891,18804.8942,19878.72156,20698.02441,21602.95329,21970.60266,22114.05575,23733.97281,20227.68795,20441.85446,20405.33377,20887.57427,18455.34756,17758.50796,17323.04515,17748.6351,18017.55669,18115.52682,18074.3689,18196.66073,18057.77353,18088.63122,18271.92807,18358.18876,18257.39439,18297.6756,18178.82283,17888.6544,17995.51774,17937.0906,17860.32537,17770.65135,17706.24809,17626.77928,17738.73662,18029.56035,18172.50443,18487.92205,18598.17671,18762.82665,18882.28579,19378.32878,19672.51544,20239.01261,20863.15149,21370.13815,21815.58146,22269.01761,22533.71741,22877.76104,23165.2063,23336.00369,23523.83968,23819.16407,23846.83771,23839.30519,24061.96423,24090.48549,24259.55483,24407.13087,24663.53372,24595.81389,24917.11616,24914.55786,25130.55545,25321.78726,25524.46039,25677.91375,25788.04792,25781.46378,25827.11191,25742.09638,26078.2594,26679.97137,26935.76678,27275.17048,27644.7553,28978.61161,29675.71264,30376.82922,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458,31077.9458
Japan,Asia Pacific,2004,YL,Labor Income,Smooth Mean,Units,Constant 2005 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.536073047,34.78902202,675.408721,2605.13322,4567.724816,6985.737963,9466.432626,12013.2595,14404.22111,16405.45796,18120.6098,19362.06405,20200.36341,20973.45705,21715.30733,22082.90788,22645.5287,23500.01267,24215.74905,25465.69775,26421.99824,27527.77207,28282.76017,29469.6634,30269.71851,31074.29807,31859.92117,33304.40965,33913.81739,34599.16633,35575.3155,36329.25252,36214.71736,35802.18696,35444.0319,34828.87903,34239.79846,33818.79476,33830.31256,33056.55644,32205.31729,31043.75944,28193.2915,24948.77602,21403.14792,17697.6366,13862.0691,11036.3993,9068.203531,7587.276984,6221.622788,5132.236246,4440.671493,3909.826783,3922.983926,3572.753781,3314.653794,3263.6661,2902.426845,2339.431672,2138.840358,1800.452671,1331.650752,1160.986618,935.9522837,807.4645097,861.3560311,857.2566351,676.7446857,552.0867786,381.9131982,185.6967616,88.10594175,91.53663575,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974,94.96732974
