country,Group,year,varName,Name,type,Units,Nominal,NageGroups,last age,single,status,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,age60,age61,age62,age63,age64,age65,age66,age67,age68,age69,age70,age71,age72,age73,age74,age75,age76,age77,age78,age79,age80,age81,age82,age83,age84,age85,age86,age87,age88,age89,age90,age91,age92,age93,age94,age95,age96,age97,age98,age99,age100
Ethiopia,Africa,2005,YL,Labor Income,Smooth Mean,Thousands,Constant 2010 PPP ,101,100+,Single,Reviewed,0.000140754,0.001180864,0.00869314,0.054378526,0.280640535,1.171674886,3.948614433,10.91658377,25.40216326,50.96189935,89.69888637,140.4947334,199.6014978,264.0998188,333.7688454,409.1875303,489.5890713,573.1972331,659.9751513,754.862754,867.6721935,1006.73587,1168.454711,1334.297467,1486.221011,1622.682951,1750.961049,1870.003216,1969.032223,2043.624806,2107.474339,2185.570605,2296.81201,2433.894965,2561.769614,2650.793172,2695.634031,2703.610375,2688.79546,2671.653809,2669.244198,2684.281751,2700.216178,2689.416162,2645.186953,2592.135953,2548.654801,2503.62127,2435.756525,2352.723516,2288.372988,2258.991547,2239.568265,2179.99958,2062.715809,1922.695951,1788.766295,1656.933401,1523.059931,1404.582904,1314.772035,1246.957858,1189.476258,1137.565761,1090.573904,1042.94129,984.0461368,907.4921069,821.8888096,747.4780908,696.8856146,668.9341382,656.6761041,651.7318682,644.1215625,623.6746679,582.2244395,518.2293915,446.1454555,389.6741472,357.2270042,340.3652933,327.2525176,309.4456911,286.2688461,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255,263.9865255
Finland,Europe,2004,C,Consumption,Smooth Mean,units,Constant 2010 PPP ,101,100+,Single,Reviewed,10926.7982,11011.22102,11028.46299,11639.00048,12289.79218,13304.66587,14089.56666,14911.22875,15757.94309,16693.72042,14953.03466,15902.91748,16889.9383,17457.1809,17947.9791,18281.25045,18485.01892,18680.95164,18384.5038,18250.15066,18423.69071,18807.16507,19319.84671,19698.66764,20030.16727,20187.30775,20231.44643,19969.78475,20061.75207,20164.32488,20182.83251,20247.43592,19931.88806,19727.75163,19439.95422,19186.94808,19073.6004,18941.83033,18641.5987,18382.02637,18226.8184,18108.08034,18086.80577,18119.86243,18138.15097,18153.7764,18420.66549,18744.74415,18953.98837,19103.2673,19094.1567,18998.47562,19074.67131,19350.78989,19517.41777,19775.92543,20242.62571,20802.32688,21352.07295,21639.53577,21544.32781,20973.15508,20480.97261,19933.21617,19371.98552,18976.02922,18899.18765,18980.03067,19066.91605,19087.32013,19093.52843,19073.38061,19067.65338,19249.53351,19395.18637,19575.77155,19796.91256,20058.89231,20512.07825,21085.40171,21692.91893,22293.25575,22919.77578,23992.70868,25133.6006,26231.67247,27361.57517,28481.99085,29888.55028,31271.92982,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867,35724.98867
Finland,Europe,2004,YL,Labor Income,Smooth Mean,units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.210983,2086.98868,2906.385493,3950.152421,6430.833395,9846.016415,11614.75891,13154.63413,15387.55038,18038.37822,20620.9625,22896.1895,24683.63492,26095.16828,26840.29196,27488.12406,28270.55056,28850.35829,29240.02047,29784.78569,30325.66778,30892.11827,31230.92855,31615.35964,32214.35374,32455.34902,32742.98573,33089.87642,33064.14667,33049.49087,33012.08475,32818.75252,32734.96427,32173.69281,31710.50427,31261.69576,30900.11859,30260.69105,29360.08965,28822.23118,27438.85189,26216.24175,23305.26144,21795.31899,18529.00255,14293.27358,11858.01123,8950.459184,5381.558728,3096.720388,1628.561783,1403.532678,1180.440099,942.491027,860.4421537,728.3467147,714.8066391,630.1749612,604.3827444,560.829508,537.031082,494.9903744,466.9442863,432.7647045,425.6061123,413.7941128,371.5055881,387.5697252,363.6557751,340.3271799,326.1598734,318.4069101,299.8989352,295.6743785,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487,262.0673487
France,Europe,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,11.78554547,11.51379544,11.73360645,13.90596768,16.60559514,17.02751148,17.21088044,17.57889419,18.0061123,18.50934096,19.00954375,20.05966866,21.64386156,22.72997423,23.25480695,23.74692217,24.3027762,24.90250828,24.70213662,24.67830161,24.32986379,23.98208805,23.64527913,23.87975972,23.6891252,23.745949,23.63324398,23.51627829,23.39666082,23.35909835,22.85179767,22.75542591,22.71094799,22.63230349,22.30391294,22.07983942,21.98480982,21.96834578,21.48913254,21.4016203,21.27846615,21.16732711,20.95618538,21.16904396,21.30528112,21.53290675,21.67292872,22.08323029,22.52757276,23.03597109,23.68867182,24.34664581,24.69466777,25.17399985,25.60106322,25.8059395,26.48167116,26.99367918,27.27953428,27.69541503,28.07823545,27.65418664,27.52744986,27.54967024,26.93250741,26.69726399,26.74827593,26.7565848,26.59018275,26.61559769,26.46884623,26.38610725,26.14830296,25.98814808,25.95813199,26.0144096,26.10195462,26.05604343,25.98316211,26.11083514,26.13342198,25.79524644,26.13849744,26.0308942,25.94215468,26.18646168,26.65519318,27.20797548,26.73717951,26.52586972,25.70648133,25.67784259,25.80854169,25.93695068,26.09254872,26.2650736,26.44672977,26.64011334,26.83089414,27.03530505,27.25260148
France,Europe,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.789074674,2.870220236,4.322410591,6.208902202,8.625587572,11.34931665,14.31661618,17.41779681,20.4183229,23.29003786,25.94085507,28.17699511,30.12399515,31.70358187,33.16294524,34.42885826,35.48260556,36.3936847,37.27482862,38.03769727,38.73434405,39.17355522,39.64899442,40.14590093,40.55073228,40.85313267,41.19717167,41.58688029,42.03580112,42.43483401,42.77654424,43.14335769,43.44254891,43.5010884,43.35273684,42.84143676,41.95150827,40.69101329,38.89963741,36.63093254,33.90690881,30.62072164,27.10344748,23.29428349,19.2579905,15.40635626,11.97185906,8.99213768,6.740622049,4.723164096,3.189330352,2.269100039,1.68039333,1.307383225,1.068840926,0.825953053,0.694630992,0.65330576,0.595039166,0.541400696,0.487429789,0.43821256,0.386641499,0.083713872,1.37E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,Europe,2003,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,11301.46025,10006.94356,9687.299479,9690.580425,9715.560268,9960.493599,12691.53168,14964.40261,15603.04128,16056.78434,17003.26372,18119.56851,18535.66253,19132.09385,19674.51233,20056.18258,19828.74324,19384.03009,19595.63325,19309.97425,19424.1156,19728.48306,20123.68936,20605.4821,20989.24739,21394.30393,21099.50833,21129.69376,21010.94764,20891.33456,20823.88254,20788.92386,20670.63478,20772.66765,20665.84061,20625.26496,20507.67625,20517.14054,20198.67074,20099.2201,19897.55864,19897.10638,19926.0877,20075.63064,20333.22344,20506.9611,21002.64281,21158.04541,21673.63298,21941.44643,22059.16814,22551.84085,22821.63445,23206.47942,23662.78368,24417.83092,24295.17143,24491.10408,24825.83745,25008.66843,25203.86398,25337.3854,25595.86503,25518.00615,25577.17328,25728.96118,25636.66761,25578.19927,25430.62245,25291.54347,25240.16208,25165.21787,24870.00446,25086.81111,25172.83816,25322.73349,25283.69648,25628.96053,25734.73533,25831.45288,26021.88601,26180.62316,26297.44087,26642.21771,26824.49507,27605.40297,27792.20448,28256.24204,28813.64192,28839.56069,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781,29183.41781
Germany,Europe,2003,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0.373116535,0,0,0.384000135,0,0.416250421,0.389407689,0.599905234,0.561915372,0.639375265,1.899837863,3.991879534,14.42047263,51.7470044,167.0445017,479.6675198,1292.835972,2973.477518,5040.498871,7200.103258,9706.650859,12300.76077,14429.93278,16678.30341,18827.83816,20903.12319,23247.05576,25330.5351,27033.94799,28846.4116,29710.77144,30257.07867,31075.56527,31891.12094,32452.27416,33420.59931,34220.99659,34777.36258,35354.28751,35516.48576,35826.46064,35788.55169,36318.97446,36633.7982,37056.91801,36856.96133,37166.77408,37111.02652,36653.7356,36591.088,36587.90596,35837.52365,35145.33258,33821.94513,31905.65877,30066.30502,27202.10466,24063.6472,20928.40025,17291.68785,13688.62536,10015.51043,6922.093647,4262.834391,2612.801656,1687.701899,1209.967945,930.1176565,783.7067622,713.4322868,664.8958912,558.3849076,481.2576609,389.1010903,324.9872321,318.0451015,253.0572338,252.9684318,224.3945161,209.0197775,146.2237764,120.1164724,87.85974013,68.8645993,51.50480336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghana,Africa,2005,C,Consumption,Smooth Mean,Thousands,Constant 2010 PPP ,101,100+,Single,Reviewed,15528092.76,15622121.62,15716150.48,18225803.99,19797553.93,20934694.86,22582403.62,23446962.53,24479800.49,25070317.26,26847036.3,27380630.24,29053746.86,30664270.94,31288318.47,32505002.45,33216422.75,34268293.27,35691418.42,36178160.13,37839589.72,39548636.42,41353579.29,43350453.08,44122135.96,44968879.87,46405321.25,46960978.67,46660969.59,46971109.04,46773999.79,47245516.93,46327257.55,46069023.93,45431155.42,43991657.24,42853169.07,42189172.11,41355924.37,41099932.17,40488055.2,40309699.64,39740466.21,39273884.33,38993889.49,38741631.22,38686798.97,38713117.78,38808802.89,38865904.53,38844293.8,38794313.6,38697612.82,38570378.37,38582286.86,38597948.54,38647010.43,38681676.23,38705901.79,38760361.43,38841264.42,38906873.14,39006077.6,39098904.45,39228793.95,39357563.77,39482977.99,39607683.73,39736583.59,39869648.34,39949919.8,39990688.82,39992451.18,40013893.93,40080919.5,40152037.28,40267261.92,40417435.62,40539759.69,40644676.03,40869246.23,41196148.8,42116243.64,43011657.3,43956426.82,44886742.48,45375039.74,45476921.88,45713288.44,45934531.23,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03,46155774.03
Ghana,Africa,2005,YL,Labor Income,Smooth Mean,Thousands,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,9369.293168,28480.90004,49168.12374,68045.64035,87392.42725,103770.0365,103021.1829,149403.9301,353616.8936,715199.635,1235628.291,2030897.635,2989827.488,4206175.628,5936986.904,8213439.47,11317162.18,15081174.18,19163666.66,23284338.41,26756925.85,29426774.01,31717498.76,33405311.77,35226101.42,37070396.77,39204534.7,41128105.27,43073130.14,44393228.71,45413634.81,46104235.69,46923279.06,47748187.59,48710529.73,49775755.2,50876450.3,52063640.53,53368129.65,54541477.15,55955922.86,57393242,59126628.04,60393443.16,61033825.46,60847842.47,60015712.83,58944000.74,58713645.29,58512509.13,58058621.51,57134306.28,54831432.55,52813896.12,49137176.51,45253635.19,41280647.48,38302899.19,35338334.08,32815766.16,30648639.76,28302124.85,24795173.22,21931893.16,19278776.23,16686546.73,14705301.45,13082822.72,11591644.52,10152564.53,9125748.683,8266924.946,7191767.428,6083173.033,4918262.57,4019007.009,3479514.707,3102817.408,2952040.088,2883800.299,2871171.118,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157,2871168.157
Hungary,Europe,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,7038.939099,6337.600246,6133.484068,8532.964563,9296.299609,9511.65834,9703.054108,9937.418161,10176.47436,10455.49738,10585.12459,10934.5355,11090.1497,11466.48694,11965.37409,11971.24019,12265.28981,12360.27463,12406.61993,12522.84331,12505.82726,12572.65481,12305.5033,12083.87584,12046.85825,12085.46076,12140.77551,12227.28061,12383.94123,12408.5203,12239.84864,12230.05477,12216.86874,12127.57812,12067.24193,11750.02376,11659.41887,11572.15926,11474.34159,11504.42089,11613.02903,11652.43713,11664.24909,11711.60096,11813.66106,11721.5272,11867.35031,12009.37278,12196.91989,12400.08672,12581.54576,12756.31305,13002.2792,13200.73271,13365.45648,13539.83913,13708.496,13858.70324,13946.35461,14081.43881,14095.57728,14104.76099,14034.67525,13906.16286,13807.36893,13749.63483,13699.94528,13593.63459,13464.73548,13448.00729,13466.66841,13428.8619,13412.96359,13417.67207,13365.16832,13335.9258,13264.83738,13225.94289,13196.4429,13201.03896,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052,13330.59052
Hungary,Europe,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91949,66.30442929,222.730797,604.3717125,1324.041557,2478.075666,4075.280261,6066.400159,8360.966362,10758.37648,13077.97403,15113.39035,16703.19289,17842.94926,18564.8242,18959.92765,19200.55386,19368.37207,19541.97313,19857.62213,20167.76765,20345.36523,20606.33997,20767.80695,21130.1098,21460.00214,21461.83599,21310.98319,20963.58749,20731.20489,20637.60499,20605.52801,20603.18395,20441.42666,20333.20735,20331.87271,20346.98548,20363.00373,20084.6966,19572.4196,18964.46467,17955.92337,16519.05606,14666.91134,12377.61124,10123.79125,8015.982698,6228.761511,4845.142005,3743.747844,2859.62527,2226.563345,1841.855352,1562.273714,1302.165384,1046.016354,813.451228,658.2147699,575.6329511,505.6559703,434.9376471,377.4768622,308.6494509,235.558597,174.2697706,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553,92.80031553
India,Asia Pacific,2004,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,794.7991768,794.7628734,794.7265699,812.0545963,867.2281669,931.0675326,1004.376924,1083.942731,1146.482415,1223.070025,1272.943812,1353.743331,1418.672922,1509.181724,1594.784233,1682.873816,1742.279527,1820.649213,1766.021317,1825.468982,1785.213035,1850.558375,1857.874183,1846.200382,1814.11679,1835.803915,1835.408002,1854.606039,1862.516753,1884.186267,1882.800681,1900.37032,1936.727502,1927.007831,1903.652106,1916.496622,1931.551271,1961.049499,1978.647247,1993.941877,2017.873348,2048.725112,2061.01208,2088.493222,2046.563295,2044.330948,2078.730863,2156.529066,2143.143558,2154.419995,2192.165104,2260.919699,2361.963513,2325.768973,2274.209034,2259.395461,2252.4571,2373.62856,2315.033525,2230.136991,2121.862974,2117.710748,2215.523829,2214.544721,2193.698011,2210.171896,2228.688184,2303.128342,2297.017148,2182.501159,2130.71135,2198.557773,2360.171428,2289.504199,2257.280706,2250.101274,2270.446346,2449.966109,2406.879606,2259.859596,2151.04174,2143.786113,2147.202987,2211.939112,2218.754608,2264.866344,2314.021994,2236.810111,2262.984127,2131.687204,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028,2000.39028
India,Asia Pacific,2004,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,3.701329379,14.06160735,31.38140533,48.70120331,72.29123174,99.66876245,142.5799801,320.1989647,438.259674,561.1214566,688.4369726,823.754756,957.124353,1151.077565,1319.582321,1511.323015,1709.213295,1879.145554,2013.12781,2172.111376,2331.602692,2438.370122,2576.320594,2629.440629,2702.173321,2768.048015,2779.821279,2824.819587,2921.037026,2936.549916,3033.416182,3083.042136,3150.688578,3164.737511,3162.442116,3198.264732,3204.960153,3157.702114,3204.317168,3121.189273,3155.484879,3147.381509,3181.852598,3094.439614,3086.650456,3069.750673,3124.202339,3069.490302,3069.743139,3043.058023,3102.755878,1327.255861,1226.787433,1136.650491,1028.482918,973.2050404,911.7371587,847.6391201,784.1306401,711.9995856,696.693337,639.8778947,629.9835348,604.6434567,545.9928132,508.6501248,435.1608276,405.6185867,407.2345769,354.3742185,365.6356516,335.1351749,301.9061909,285.2554569,273.2326858,254.7069166,276.4785363,279.5021323,172.4505152,134.0470226,113.0899092,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507,91.98494507
Indonesia,Asia Pacific,2005,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,1570.224746,1639.219016,1708.213287,1776.77891,1844.952931,1954.939008,2288.531864,2786.750419,2931.154289,3017.470992,3148.399579,3240.854733,3355.202558,3471.184166,3518.506609,3655.635679,3711.291364,3730.329835,3663.592244,3589.018172,3657.530248,3790.279433,3757.873601,3785.733272,3816.084687,3860.131511,3909.820217,3957.089669,3978.359868,4019.841448,4028.791001,4021.242171,4023.135856,4010.349446,4005.311447,3988.01874,3967.515337,3948.681078,3938.434151,3919.801702,3917.517272,3908.326608,3892.123245,3872.299294,3854.952001,3835.711568,3827.267533,3811.97779,3803.268613,3792.048885,3803.389095,3783.103269,3764.623887,3743.803574,3724.659793,3701.742148,3694.651339,3674.687923,3635.370036,3592.678397,3566.871647,3548.850346,3525.305859,3491.450757,3467.40121,3427.439222,3400.735264,3373.516192,3345.002395,3333.488382,3313.341787,3297.719702,3278.508562,3246.328474,3230.999728,3206.349206,3179.377886,3169.269988,3156.861722,3168.095897,3161.920043,3145.389623,3144.03493,3147.162029,3150.219116,3147.710552,3137.934464,3134.631361,3130.160127,3123.464826,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464,3116.4464
Indonesia,Asia Pacific,2005,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.106647,732.754645,1021.402643,1310.050641,1598.698639,1887.346637,2175.994635,2464.642633,2753.290631,2998.968092,3230.515444,3471.477173,3706.305553,3921.251372,4107.112929,4291.286991,4467.629681,4654.844674,4813.399686,4980.36785,5097.062011,5221.025158,5334.66367,5391.687492,5491.870509,5569.03611,5661.505629,5732.395369,5765.469305,5815.013942,5821.017739,5780.978716,5700.183037,5608.214041,5491.00413,5364.613152,5194.212946,4959.480828,4711.19552,4457.803707,4273.039224,4025.166141,3762.501408,3491.284835,3223.02997,2984.458454,2719.782075,2508.066205,2307.993197,2136.898139,1976.604673,1811.316132,1677.666817,1532.191388,1538.33553,1495.048658,1445.721679,1369.761959,1334.589609,1286.971159,1255.865608,1236.454575,1211.606192,1173.159638,1154.968707,1141.3712,1111.942447,1086.864279,1054.672552,1022.480825,990.289098,958.0973712,925.9056443,893.713917,861.5221902,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694,0.404863694
Italy,Europe,2008,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,9441.500705,9896.254599,10634.35897,15292.26548,16133.94063,16967.22161,19496.97816,19973.31713,20601.27791,20850.66561,21439.94567,23122.7134,23572.10001,23933.46986,24187.47577,23936.69696,23749.79534,23490.49864,23472.30957,20350.47797,19818.73571,20210.44667,20244.51985,19532.2354,19759.10309,19878.6706,19842.82073,19844.29452,20018.06537,20071.32596,20300.47059,20533.20678,20753.84507,20910.61864,21172.24289,21406.12473,21519.48716,21620.81317,21859.51043,22010.34514,22223.96914,22338.89693,22569.61308,22740.2137,22915.7347,23115.48015,23305.44689,23419.35884,23495.78716,23563.65301,23632.59815,23643.57324,23660.45039,23719.51625,23715.9173,23761.72285,23735.20782,23753.28814,23755.70455,23816.22523,23851.70364,23935.70684,24059.74738,24165.9664,24288.09948,24450.29026,24588.07624,24638.8208,24662.7763,24671.01611,24682.82904,24601.78578,24490.57382,24350.65501,24232.66873,24116.10802,23899.25292,23686.99079,23497.39734,23312.39685,23154.88769,22995.95295,22852.47315,22766.87737,22686.10482,22639.09241,22602.93142,22584.85629,22576.41689,22546.27465,22494.42959,22438.9674,22366.62541,22272.58061,22160.4701,22043.57653,21933.9872,21837.80025,21739.16227,21638.1025,21538.24881
Italy,Europe,2008,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.7664559,1812.172686,3243.342869,4915.653592,6854.424794,8883.623399,10992.39899,13069.82579,15301.58287,17446.52901,19548.06969,21565.21048,23262.83993,24407.05077,25353.52643,26136.02653,26691.85451,27353.78434,28142.31348,29018.85877,29779.65606,30659.81829,31465.22703,32124.74559,32643.19721,33194.20359,33613.78769,33989.96628,34498.77207,35101.62253,35726.17562,36247.03906,36502.64861,36530.38054,36216.89828,35668.30348,35286.09585,35008.78431,34336.00182,32920.50616,30904.56977,27845.69931,24109.22225,20288.34598,16965.4252,13976.48508,11586.77975,9648.008616,8042.01214,6604.814581,5373.792342,4409.231072,3621.908382,3013.029677,2545.218395,2208.828797,1943.575834,1754.282012,1561.371262,1394.98584,1247.891587,1116.471314,982.6395012,872.9215197,766.8206396,664.3368175,565.4700681,481.0717093,413.5530222,347.2400115,296.6009675,250.7847013,168.7972496,92.83819468,71.13575956,53.05039697,45.81625193,44.61056108,40.99348856,26.52519848,10.85121756,0,0,0,0
Jamaica,Americas,2002,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,2831.924382,2806.646493,2818.87123,3135.374622,3269.587105,3719.465872,4854.213035,5574.669459,5795.131914,5837.399392,6155.864386,6315.068731,6988.452545,7499.026377,8010.841291,8019.875253,8715.404306,7852.294005,7500.91407,7499.059875,7839.467968,7796.454277,7760.856682,7761.221546,7572.161862,7613.061661,7696.724326,7686.767151,7555.150243,7705.313408,7540.598224,7407.154727,7412.628299,7342.653337,7508.584566,7702.122065,8010.598931,8279.084849,8253.98887,8182.459246,8129.383317,8037.511681,7805.371128,8017.75451,9075.197529,9936.339798,10080.44654,10156.12936,9990.748868,9026.470565,8671.45158,8759.269935,8661.785433,8445.63931,8438.50819,8431.224498,8254.082379,8571.275233,8984.960968,9040.873818,9074.133151,8894.492142,8548.315028,8396.38367,8413.296448,8372.714351,8468.321876,8413.102688,8103.658441,8000.789225,8104.25011,7861.200794,7715.393992,8111.198519,8623.147623,8786.057246,8824.001669,8735.571911,8368.505267,7776.612349,7397.312905,7103.971599,6906.733739,6860.739506,6961.025713,7192.265026,7547.39934,7773.295667,7976.181772,8282.354646,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471,8566.236471
Jamaica,Americas,2002,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,1.69E-10,0.467544569,4.902116762,22.38958632,65.59838608,157.2221889,347.4084165,697.8242939,1242.771204,2000.194554,2933.284374,3950.13461,5021.727727,6146.26078,7216.561008,8087.793099,8775.211353,9329.87193,9733.314155,10061.94544,10297.84685,10460.22103,10705.5356,11045.50437,11398.22477,11696.33584,11878.5204,11908.18822,11763.12409,11519.90432,11230.9435,10947.31881,10736.9209,10626.18395,10775.80298,11284.63612,11965.67205,12508.21581,12789.24445,12810.04674,12672.32397,12408.61834,11847.02922,10986.86432,10043.18772,9313.869415,9025.626216,8969.284259,8841.897565,8511.912753,8106.665544,7686.660012,7171.250143,6471.25279,5541.135616,4590.572121,3873.207974,3385.976932,3012.02665,2698.867922,2514.130458,2435.824255,2432.784039,2430.650185,2351.756676,2219.154454,2037.055178,1786.763217,1475.649143,1138.502185,844.7183344,640.2713761,492.2585267,367.5564244,274.3680719,242.3419363,262.3577974,290.2617859,303.075687,310.7654931,327.6416583,358.5886949,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469,381.632469
Japan,Asia Pacific,2004,C,Consumption,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,8883.987189,7351.304981,7523.565692,8212.7403,8976.005224,9178.04828,14033.37557,13667.55241,13830.52819,14360.20254,14650.55595,15228.6783,16098.29081,16761.78296,17494.61722,17792.34896,17908.52089,19220.37065,16380.89261,16554.33006,16524.75468,16915.28522,14945.60659,14381.28828,14028.6395,14373.29299,14591.07249,14670.41117,14637.08046,14736.11546,14623.6411,14648.63044,14797.06886,14866.92494,14785.29912,14817.91986,14721.66988,14486.68416,14573.22479,14525.90902,14463.7426,14391.12231,14338.96692,14274.61107,14365.27695,14600.79336,14716.55309,14971.98624,15061.27325,15194.61093,15291.35195,15693.0601,15931.29989,16390.06361,16895.50703,17306.07764,17666.80888,18034.01293,18248.37351,18526.98873,18759.76916,18898.0852,19050.19953,19289.36068,19311.7715,19305.67147,19485.98639,19509.08362,19646.00024,19765.51105,19973.15255,19918.31132,20178.51002,20176.43824,20351.35854,20506.22289,20670.35271,20794.62312,20883.81256,20878.48055,20915.44756,20846.59984,21118.83314,21606.11469,21813.26427,22088.12196,22387.42108,23467.61161,24032.14163,24599.92355,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546,25167.70546
Japan,Asia Pacific,2004,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP ,101,100+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.483251782,28.17302873,546.9630415,2109.702681,3699.058926,5657.227046,7666.156243,9728.640971,11664.90207,13285.55422,14674.5275,15679.88851,16358.7645,16984.83526,17585.60435,17883.29657,18338.92111,19030.90382,19610.52521,20622.76524,21397.20153,22292.68511,22904.09354,23865.27776,24513.18259,25164.75145,25800.96888,26970.75213,27464.26591,28019.27879,28809.78905,29420.34629,29327.59281,28993.51528,28703.47227,28205.30593,27728.25361,27387.31418,27396.64159,26770.03434,26080.67937,25140.02049,22831.63956,20204.14897,17332.80978,14331.99312,11225.85368,8937.554905,7343.660259,6144.368539,5038.427278,4156.214541,3596.167936,3166.276482,3176.931469,2893.306251,2684.290363,2642.999241,2350.458567,1894.530856,1732.086944,1458.052048,1078.404413,940.1962868,757.9577995,653.9051547,697.5478697,694.2280755,548.0449395,447.0938178,309.2829542,150.3819278,71.35041696,74.12867965,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229,76.90694229
